,index,tweet_id,tweet_text
0,5400,969684688561475584,"Le cinéma français est celui de l'engagement. Celui qui prône la liberté. Celui qui aime. 
#120battementsparminute #MaintenantOnAgit https://t.co/dcspknYS5I"
1,5401,969561875938729987,"Excellent ! 
De quoi d'autre suis-je responsable, s'il vous plaît ? 
De la faim dans le monde ? 
Du SIDA ? 
De la mort de Dieu ? 
Du prix du Nutella ? 
Du rapport qu'entretient #carolinedehaas à la notion de précision ? 
De ce dernier crime, je ne suis coupable que 2 fois sur 3. https://t.co/nNlqdcaWtB"
2,5402,969708759697281024,"""Il y a peu de pays où un film d'envergure comme celui ci peut se créer. Merci la France."" 
Un prix si mérité pour Albert Dupontel pour Au Revoir La Haut ! #Cesar2018"
3,5403,969500071325831168,"Changer la ville, c’est aussi changer la vie de ses habitants. 
À Nice, la #PoliceSécuritéQuotidien appuiera des quartiers où sont menées de remarquables opérations de rénovation urbaine. 
Quant État et collectivités travaillent main dans la main, on va plus vite et plus loin. https://t.co/GysusQAxKr"
4,5404,969718468626059264,"6 César dont meilleur film pour 120 battements par minute, 5 pour Au Revoir Là-Haut, 3 pour Petit paysan, 2 pour Barbara et le César du public pour Raid dingue.
#Palmarès des #César2018
Les meilleurs moments disponibles avec @ManuPayetOff sur #myCANAL ➡ https://t.co/AYtY4F9MTV https://t.co/Hlq08rvbb6"
5,5405,969593568045256705,
6,5406,954782868366032897,""" Avec les hashtags #BalanceTonPorc et #MeToo, la question des violences faites aux femmes est en partie sortie des rubriques de « faits divers », comme nous l’écrivions dans notre précédent article, pour devenir un fait politique majeur (...)"" https://t.co/VT1gGpVDqR """
7,5407,954780572815167488,
8,5408,954782066528391169,
9,5409,954775328882397184,
10,5410,954781128304529408,
11,5411,938760011265839109,@SolidariteFemme est membre du collectif #EnsembleContreLeSexisme https://t.co/IHR1wjWXum
12,5412,935953478438047745,#ensemblecontrelesexisme; un collectif engagé depuis la campagne #sexismePasNotregenre déterminé à continuer la mobilisation et à rassembler ses forces pour lutter contre le sexisme https://t.co/k7Y6IdF5HQ
13,5413,936237344348430336,"Le @HCEfh est membre du collectif #EnsembleContreLeSexisme, réunissant 22 organisations et associations, qui organise une journée nationale de débats et d'échanges le 25.01.18 à #Paris. https://t.co/JfyUTROooA"
14,5414,942794314417102848,"Le @CentreHubertine est fier de faire partie du collectif #Ensemblecontrelesexisme : 21 associations, réseaux et organisations ayant signé une charte d’engagement pour rendre identifiable le sexisme et proposer des actions pour lutter contre ce fléau ! https://t.co/3Wt48eQThs https://t.co/NLRRWEzCxN"
15,5415,941351286229864448,https://t.co/zEyUc9uHvV #LinkedInTopVoices Merci @InterElles @lenovofr et tout.e.s  engagé.e.s pour l'egalité FH et la mixité ! #ensemblecontrelesexisme @laurossignol @MarleneSchiappa @ThaimaSamman @BrigitteGresy @claudineschmuck @LBeldowski @emmalarroque @sandchauvin @dom221148
16,5416,948604343346921473,"#ÉgalitéFH, l’année démarre fort ! Rdv le 25/01 pour une 1ère journée de réflexion et d’action. #EnsembleContreLeSexisme https://t.co/VajVuQz0xV"
17,5417,939510209248157697,lutte contre #sexisme est une attention quotidienne #NoMoreCliches #TFTC on continue avec le collectif #EnsembleContreLeSexisme Rdv le 25 janvier pour la journée nationale contre le sexisme@letudiant vous relayez l’evt ? @CatLadousse @catherineFR75 @BrigitteGresy @ClaireGuiraud https://t.co/QD2KA904Ip
18,5418,935917496523198464,#collectif #ensemblecontrelesexisme charte signée ! https://t.co/SHTwzsG8WV
19,5419,936517199363235840,LOISIIIIR! Cherchez le vôtre mesdames! #EnsembleContreLeSexisme https://t.co/faGCyHAeIe
20,5420,938705883869085696,"#EnsembleContreLeSexisme
Un collectif de 21 associations, réseaux et organisations signe une charte d’engagement pour lutter contre le sexisme et promouvoir l’égalité entre les femmes et les hommes.
➡️ https://t.co/Mb6OSbdPNY https://t.co/YYFWHyBtP5"
21,5421,954968855893422080,
22,5422,954992369182691328,
23,5423,955004457581989888,
24,5424,954954553425842176,
25,5425,954990019659423746,
26,5426,954301763783360512,
27,5427,982200243130216448,
28,5428,991945550256844801,"Je lis les avocats magistrats médecins tentant de faire la pédagogie auprès du public sur les condamnations/suivi des criminels  sexuels.

Dans le désert...

Les wauquiez schiappa Ségolène Royal etc. arrivent avec leurs réponses simplistes d’ignorants sous vos applaudissements"
29,5429,983086125106507776,"#Borloo la crameur de Milliards

Électrification de l'Afrique : 200 Milliards promis, aucun résultat

Banlieues : 48 Milliards pour quoi ?

#Borloo c'est la version masculine de Ségolène #Royal : une machine à cramer du fric https://t.co/rORa7pxv6j"
30,5430,991970276672966657,
31,5431,983040261726048256,
32,5432,990597449776615426,
33,5433,991765253376692225,
34,5434,977664961303515136,"🔴Retenez bien son nom, et faites circuler:
L’homme qui a nommé le pitbull Tournaire @NicolasSarkozy 
C’est Jean Michel HAYAT:
Conseiller technique de Ségolène Royal de 1997/2000
et ancien membre du syndicat de la magistrature donc 
MUR des CONS 😡😡😡😡😡😡 https://t.co/s5GB8UQcSa"
35,5435,981560287177428992,
36,5436,958833467797762048,"« Si je repère un petit sourire condescendant quand je parle, je m’arrête et j’interpelle : il y a un problème ? En général, ça marche » #abos  https://t.co/vr5uzSFlMm"
37,5437,957140957459251200,"Christine Lagarde au « Monde » : contre le sexisme, « il ne faut surtout pas baisser la garde » #abos https://t.co/nf2I8gILuq"
38,5438,959089842813587456,Politiquement correct: un musée décroche un tableau de femmes nues pour lutter contre le sexisme &gt;&gt; https://t.co/aBC1bfxSUv https://t.co/CruXD4nmyl
39,5439,956443314911367168,"Youpiiii aujourd’hui c’est la sortie de notre livre co-écrit avec @LarrereMathilde sur sexisme, racisme, homophobie et exclusion de classe en politique. Et pour commander c’est par ici &gt;&gt;&gt; https://t.co/8kbOCqtHbw https://t.co/Y6zU7fvdun"
40,5440,959073896665354241,Un musée anglais retire une œuvre avec des femmes nues pour interroger le sexisme dans l'art https://t.co/BjXMWmlGwB
41,5441,957597929421799424,
