,index,tweet_id,tweet_text
0,2300,965982212452765696,"Audition de @jmblanquer et Pierre Mathiot #AfCultAn . Échanges autour de la réforme du #Bac2021. 
➡️ Donner une nouvelle jeunesse à cette institution française
Vers un BAC plus ouvert avec la fin des séries générales et la consolidation des filières technologiques. #Excellence https://t.co/XMRZ5vZa1Y"
1,2301,965960916847099904,
2,2302,965981191328419840,"En pique à Wauquiez, Bergé (LREM) lance : ""Ne tendons pas la perche à ceux qui voudraient nous traiter de guignols"" https://t.co/OlBlMcGDHI"
3,2303,966018648979755009,"Puisque @laurentwauquiez assume ses errements et sa violence verbale j’en tire les conséquences : j’étais en congé de @lesRepublicains ,ce soir j’en démissionne définitivement.@BFMTV @alainjuppe @jpraffarin @vpecresse"
4,2304,965961352572559360,
5,2305,965967064958689280,"#DirectAN #QAG Bravo @auroreberge pour cette juste intervention : pendant que nous travaillons à la revalorisation de la voie professionnelle, @lesRepublicains @gillesplatret la dénigrent et moquent nos apprentis. https://t.co/5VWnlxcPcI"
6,2306,953248898491080704,
7,2307,953245472545701889,
8,2308,953265607360827398,
9,2309,953256825020993536,
10,2310,953262368011767808,
11,2311,953252127933157376,
12,2312,953245153166229504,
13,2313,953265947846029312,Pourquoi la tribune de Catherine Deneuve and co a-t-elle fait tant de bruit? https://t.co/R2RTpneING  https://t.co/yJRY5sB57Z
14,2314,955198197651181568,Marre de cet arbitrage hystérique faut que ça change #OLPSG
15,2315,955216600323543042,
16,2316,955216230536925184,
17,2317,955201399066906631,
18,2318,955213640046694400,
19,2319,938870848324284417,@helenesegaraoff #Beauté #Gentillesse #Générosité #Humour #Douceur Bref cette femme me vend du rêve depuis plus de 15 ans 💜 #LFAUIT
20,2320,938330477005598720,
21,2321,942385559862996994,
22,2322,942381819076530176,
23,2323,942369000335577088,
24,2324,942360925780234241,
25,2325,696115507452317696,"Léa Salamé : Dieu bénisse !
Christiane Taubira : Que fait-il dans une émission laïque ?!
Ha ha, cette femme est géniale. #ONPC"
26,2326,875609038221750272,"""Femme de Gauche, Valérie Fourneyron l'est passionnément"". Merci Christiane Taubira. @vfourneyron @vfourneyron2017 @ChTaubira https://t.co/EyURWA3kRh"
27,2327,966676597532188672,"Christiane Taubira soutient Mennel de ""The Voice"": ""C'est rare de voir une femme voilée à la télé [...] C'est trop pour la partie raciste de notre pays"" #mennel #TheVoice #ChristianeTaubira https://t.co/qxeHOCZ69d"
28,2328,696105921060192257,"""On ne compose pas avec les principes"". Christiane Taubira est une femme de convictions  #ONPC"
29,2329,696123313815474176,"Vous vouliez le bilan de Christiane #Taubira? Vous l'avez avec les chiffres et le détail des réalisations. Cette femme est excellente
#ONPC"
30,2330,829407214079246342,
31,2331,880840967850471424,
32,2332,696106717889826816,
33,2333,955726125254283266,
34,2334,895149911666294784,
