,index,tweet_id,tweet_text
0,2700,942354723172122624,
1,2701,942344171523923969,
2,2702,938516448082911232,
3,2703,938510935639117824,Y'a du lourd #balancetonporc dans la conversation #BigDeck 😁😁😁
4,2704,938513277037899776,
5,2705,938520182661746689,
6,2706,938510625243844610,
7,2707,938519861264658433,2e rappel de circonstance #JohnnyHallyday #viol #balancetonporc  https://t.co/bbcAr6QTnq
8,2708,956257573434470400,"Le collectif #EnsembleContreLeSexisme vous donne rendez-vous dès demain 09H00 pour la première journée nationale de rencontres sur le sujet du #sexisme ! Marrainé par @MarleneSchiappa, un événement à suivre en live tweet toute la journée #25janvier https://t.co/8LvWdilYHT"
9,2709,956276237290426369,Très bonne implication des élèves de 3e dans le théâtre-forum contre le #sexisme à la Bourse du Travail de Saint-Denis. https://t.co/8QXxBkC3tl
10,2710,956231878553448448,
11,2711,956274241351151616,"Le collectif #ensemblecontrelesexisme  vous donne RDV demain pour la 1ere journée nationale d'échanges sur le #sexisme ! Marrainé par @MarleneSchiappa, un événement à suivre en live tweet toute la journée #25janvier avec 22 organisations dont @InterElles  chez @TelecomPTech https://t.co/sjP4eiQLCr"
12,2712,956231879514120192,"Le #sexisme dans les secteurs de l’innovation, un paradoxe ? https://t.co/h8dOCCR7Nv https://t.co/0YoQ0MG50c"
13,2713,956269954113966080,Le collectif #EnsembleContreLeSexisme organise ce #25janvier la première journée nationale sur le #sexisme ! à suivre en live!@leplanning https://t.co/KsjhpaV0ru
14,2714,956230186902740992,"Le collectif #EnsembleContreLeSexisme vous donne RV demain pour la première journée nationale de rencontres sur le #sexisme ! Marrainé  par @MarleneSchiappa, un événement à suivre en live tweet toute la journée #25janvier avec @f_inge https://t.co/pT563zF3qv"
15,2715,953760365426499585,
16,2716,953802685345615873,"Alain Finkielkraut donne son avis sur la pétition de Catherine Deneuve: '' La civilisation, c'est distinguer et distinguer encore''"
17,2717,953859793793536000,
18,2718,953760944072679426,"Catherine Deneuve revient sur la polémique provoquée par sa tribune dans ""Le Monde"" https://t.co/oPkaBluKTi Ok, Kat ;-)"
19,2719,953797779280793600,
20,2720,953579356504363008,
21,2721,953567106699878400,
22,2722,953594563037458432,
23,2723,953591634788257792,"Catherine deneuve, loin du tumulte... entre icônes !: https://t.co/8lvZtNlN4y via @YouTube"
24,2724,953572663762538496,LYSIANE GAGNON - Catherine Deneuve et le double piège #lapresseplus https://t.co/UhLiW1xJy3
25,2725,953583036305694720,@Valeurs soutien à Catherine Deneuve.
26,2726,953575396473233408,
27,2727,953561523217199104,@LaFallaras @walkingborders @HelenaMaleno @ragnampaisser ¡Viva Catherine Deneuve!
28,2728,953597478921744385,
29,2729,466637762037575680,
30,2730,464357287726186499,
31,2731,468507662632509440,
32,2732,471208851606626304,
33,2733,469179356280283136,
34,2734,465086870066823168,"On applaudis bien fort la ""reine de la pop"" Miley Cyrus qui mime une fellation sur scene ! Elle merite un Grammy cette fille #Ironie"
35,2735,468460829428707329,
36,2736,471332259292000256,
37,2737,464351344347054080,
38,2738,954429582953930752,
39,2739,954432362217078793,
40,2740,954433475981008897,
41,2741,951101791311159301,
42,2742,951095892005867523,
43,2743,951110618085560320,Communique de Presse est sorti de presse! https://t.co/6aGKJoQFxB #moiaussi #bafta
44,2744,951103948194304001,#Liberté d’importuner : “Seule la #France pouvait s’attaquer à #MeToo. https://t.co/9mVYmdflBT #femmes #sexisme #agression #moiaussi #violence
45,2745,951107011827175426,Plus d'équilibre en 2018 et moins d'extrémisme. C&lt;est ce que je nous souhaite. Catherine Deneuve et le ras-le-bol #moiaussi | JDM https://t.co/jFrCYHBTMe #moiaussi #homme #relations #femmes
46,2746,955438406192058369,"Racisme, sexisme et violences sexuelles, homophobie : ces derniers mois, des mouvements comme #MeToo et #BalanceTonPorc ont montré comment la parole sur les violences contre les minorités se libère et s'intensifie dans le débat public. En gagnant en visibilité, comme en écho."
