,index,tweet_id,tweet_text
0,1000,938655832522285056,
1,1001,938617848804626432,Firminy: Le maire de la commune placé en garde à vue pour agression sexuelle https://t.co/mX9V8RVoGy et un nouveau candidat front de gauche pour #balancetonporc
2,1002,955399254721400832,
3,1003,955398756664520705,"Forum : Comment lutter contre les violences sexuelles et sexistes dans le monde politique
@EstherBenbassa @vanessa0jerome1 @sandrousseau @CecileDuflot @lotcharlot @Clem_Autain @AnneCMailfert @DavidCormand @RachidTemal @BalasGuillaume #MeToo #BalanceTonPorc
https://t.co/5NUwYU3nOG"
4,1004,955398196422901760,
5,1005,955403419606450176,Un débat qui réunit #BalanceTonPorc et #LibertéDimportuner. C'est évidemment chez @frederictaddei https://t.co/P3YsAOkYxc
6,1006,955399152493613057,
7,1007,939605814024826881,"Et en plus #NikosAliagas pleure comme une madeleine aux funérailles , la famille aurait dû le jeter dehors #balancetonporc"
8,1008,939607800640102402,
9,1009,938765121047945216,
10,1010,938764982862450688,
11,1011,938768130830106625,"#metoo, #balancetonporc: ""les ""briseurs de silence"" désignés ""Personnalité de l'année"" par Time https://t.co/DlgvnaiePj"
12,1012,936872752660733952,
13,1013,936866538749009920,@NikeFrance Comme ça nike soutient l’islamisme ? #balancetonporc #niketonislamiste https://t.co/cd0nLJfdmR
14,1014,936873107226165248,Petite lecture déprimante du matin sur #BalanceTonPorc l’étude approfondie de @CChabalPro dont je vous place quelques graphiques (j’ai les chiffres concernant la sphère RH) https://t.co/Lf1YyQF4Uz
15,1015,954404716217323522,
16,1016,954406375060328449,La créatrice du hashtag #Balancetonporc poursuivie pour diffamation - L'Express https://t.co/zw2WVXc9Ps
17,1017,954410302904373257,
18,1018,954412606105714688,
19,1019,939458999707107329,
20,1020,938871888578842625,"À l'heure où te demande de #balancetonporc, @TF1 passe une série on ne peut plus d'actualité. #Liar"
21,1021,45424273661235200,
22,1022,57591598455848961,
23,1023,61404209307856896,
24,1024,52465912481198080,"En tenaille entre Martine Aubry et Marine Le Pen, j'ai la conviction que seule une femme peut sauver l'UMP en 2012. Ben oui, Ségolène Royal."
25,1025,46247522557112320,Pass'contraception : la réponse d'un femme couchée à Ségolène Royal http://t.co/aqFSF0r via @journalsudouest#ROYAL2012#VITE#jeunesseméprisée
26,1026,47007655008550913,"Ségolène Royal à une position claire et apaisée sur les flux migratoires, digne d'une femme d'état ! http://bit.ly/byjXsO #royal2012"
27,1027,65662230603120640,
28,1028,938827455573487617,@whatsbucky C’est du harcelement sexuel ça s’appelle #balancetonporc
29,1029,943894714960482304,"Allégations d'inconduite sexuelle contre Charles Dutoit #moiaussi #MeToo 
 https://t.co/mt3hBgkG7k https://t.co/uRnn9VzGXB"
