,index,tweet_id,tweet_text
0,6700,937744008616579072,L'évolution des mentalités aux États-Unis depuis l'affaire Weinstein décrite par @benaym notre correspondant à New York #metoo #balancetonporc https://t.co/X0Klkxe8OH
1,6701,937722088403668993,
2,6702,937724686087094272,"A l’heure de #balancetonporc, les #CHSCT sont menacés de disparaître. Lutter contre le #harcèlement sexuel était pourtant l'une de leurs prérogatives

https://t.co/RVw1J4PZkm"
3,6703,955399799246917633,Snapchat : un homme condamné à cinq ans de prison pour un viol https://t.co/cYDJgNAVyK https://t.co/jDdR7Znrsp
4,6704,955399533550362624,"@lobs ""IL"" a aussi inventé la guerre,  les infos qui vont avec, le viol alors pitié pas d'amalgame avec l' ART"
5,6705,955397073318400000,Duèze Blog: Médias_Un animateur de radio belge poussé au départ après un débat polémique sur le viol https://t.co/Ts5il9QSrA
6,6706,955399517028921346,
7,6707,955399614642913280,« Venez faire un tour dans mon monde » : la lettre d’une avocate à Catherine Millet après ses propos polémiques sur le viol - Elle https://t.co/mlMJVoTqdL via @ELLEfrance
8,6708,955395692737986560,
9,6709,955397866100490240,
10,6710,955394803734405120,"#Pédocriminalité 2018/01/22 &gt; Orne | Cour d’Assises, Viol et tentative de viol : 8 ans de pris... https://t.co/pg9KYVTepf"
11,6711,955399566114934787,
12,6712,955398541358370816,"Je veux bien qu'on parle d'un Brésilien, mais le ! pour un individu condamné en Italie à 9 ans de prison pour viol, c'est pas maxi samba quand même.
Où l'on regrette que la Turquie ne soit pas dans l'UE. 🤢 https://t.co/P5xaw26SQB"
13,6713,967170258573328385,"Un rapport lucide et utile sur la laïcité de @GillesClavreul. La laïcité est un bien précieux et fragile. Nous devons en garantir l'application. ⬇
https://t.co/lcQXRZm0qk"
14,6714,967349741364371457,Discussion franche et constructive avec les professionnels @Interbev_fr. La filière doit mieux s’organiser et monter en gamme comme prévu par le plan de filière. #EGAlim #SIA2018 @EleveursBovins https://t.co/AlbixQ75YI
15,6715,967120305125777410,"L’éducation aux médias et à l’information est un enjeu fondamental. En luttant contre les fake news, les théories du complot, on prévient la radicalisation. @BFMTV @19HRuthElkrief @ruthelkrief https://t.co/zq2Qf4a8U9"
16,6716,966960215202648064,
17,6717,967296260775563266,
18,6718,967141471043366913,"#PlanPreventionRadicalisation 
60 mesures pour protéger notre société ▶️ Mieux prévenir, identifier et combattre efficacement la #radicalisation. C’est tout le sens du plan #PrevenirPourProteger qui mobilisera tous les acteurs : État, collectivités, société civile. https://t.co/fI6kmTp8Io"
19,6719,966649931678339073,"Manque d'espace, cages insalubres… L214 révèle des images chocs d'une ferme à fourrure https://t.co/1n2apww30U"
20,6720,967366857572388865,"Je suis ici pour parler, écouter tous les points de vue et expliquer. Découvrez les 13 autres minutes de l’échange : https://t.co/znmR7mkTBZ #SIA2018 https://t.co/K7AykhoSjR"
21,6721,967061446193565699,"« La lecture est l'école de la citoyenneté. En lisant, vous réfléchissez, vous formez votre jugement : vous devenez citoyen. » Erik Orsenna #VendrediLecture https://t.co/09tZZCU5hU"
22,6722,967355063671971842,🐄📣Inauguration du @Salondelagri avec notre Président de la République @EmmanuelMacron. Touché et fier d'être à ses côtés pour une journée d'échanges avec tous les acteurs du monde agricole! #Enmarche #agriculture #SIA2018 https://t.co/GOFkHGh46f
23,6723,937813357943549952,
24,6724,937832393620246528,
25,6725,937832118968823808,Une paire de baffes au parents #balancetonporc https://t.co/qpebaO3MaO
26,6726,937817408282288129,
27,6727,937825281280233472,"Le karma c’est un gamin, il veut pas me lâcher #balancetonporc"
28,6728,937816926037987330,
29,6729,968928165753221120,"""Les sanctions contre le harcèlement moral ont fonctionnées, pourquoi celles contre le harcèlement de rue ne fonctionneraient pas ? Il est anormal que 8 femmes sur 10 se sentent en insécurité dans l'espace public."" @franceinfo #lesinformes https://t.co/3xBfJdjW9I"
30,6730,968755045713014785,"#Wauquiez : ""Ce bavardage populiste m'a choqué. Un amalgame entre des mots grossiers, des idées simplistes et des attaques personnelles, une faute de comportement et d'attitude"", @jpraffarin dans #RTLMatin https://t.co/hcjJ4IFTSO"
31,6731,968571974594244609,"Au dîner des producteurs @Les_Cesar, j'ai salué l’initiative #Rubanblanc qui sera lors des #Cesar2018 un symbole fort pour l'#ÉgalitéFH : égalité des choix, des opportunités, des moyens d’expression. @MarleneSchiappa https://t.co/OkakjzSnty"
32,6732,968915204770877440,
33,6733,968927852178628608,
34,6734,968752290847969280,
35,6735,968864398960988160,
36,6736,968750431932477440,"""Les réseaux sociaux sont parfois un déversoir de haine. Cela pose la question de leur responsabilité. Sont-ils encore juste des canaux de diffusion ou ont-ils une responsabilité sur les contenus publiés ?"" @radioclassique #classiquematin"
37,6737,968925525392666627,"""Je suis étonnée de la démarche des élus franciliens qui vont dormir avec des sans-abris. Le rôle des élus est de trouver des solutions pour que plus personne ne dorme dehors. Dénoncer cette situation c'est bien, y remédier c'est mieux."" @franceinfo #lesinformes"
38,6738,968910542189588480,"La nouvelle loi asile et immigration prévoit + de droits pour les plus vulnérables :
✅ Pour les femmes victimes de mariage forcé 
✅ Pour les victimes de violences familiales
✅ Pour les mineurs reconnus réfugiés #Humanité_Efficacité https://t.co/kLiq7X89iw"
39,6739,954306787833991168,
40,6740,954305365511950341,
41,6741,954310483921825792,
42,6742,954308471880642561,La journaliste à l'origine de #Balancetonporc poursuivie pour diffamation https://t.co/b4i9Ci5qUV via @Valeurs
43,6743,954310954250104832,"Épinglé pour sa Une sur #BalanceTonPorc, Marianne se défend https://t.co/z5ef603hgy Gloire aux femmes au plus haut des cieux et mort aux hommes sans distinction qui les a forcé aux idylles jamais consentie et bravo à Shiappa qui en fait le thème de son quinquennat"
44,6744,937789937113616389,"@voici @kimglowofficiel Tentative pathétique de faire parler de soi ou réelle affaire ?!?
Je pose la question; qu'en pensez-vous ?
#Anges #Balancetatruie ou #balancetonporc"
45,6745,937791889469771776,"La #question du #patineur #artistique @P_Candeloro dans l’émission @lacaseenplus, #samedi dernier sur @canalplus. #BalanceTonPorc #Biim. https://t.co/2GcV4uAl4B"
46,6746,937801368512925697,"La réaction en France est plus radicale que aux États-Unis. Ce n’est pas parce que le problème est plus grand, mais parce que le silence est encore plus pesant #balancetonporc #balancetonfilm"
47,6747,937800473993768960,
48,6748,967880252872683520,« Nous avons un calendrier intense en 2018 car c’est en début de quinquennat qu’il faut faire passer les réformes importantes » #legrandsoirweekend @LCI https://t.co/Nlw6I89e6C
49,6749,967875843379822592,
50,6750,967877901243879425,
51,6751,967878335576633348,
52,6752,967879455078264833,
53,6753,967874850332315648,« Je suis toujours étonnée que la longueur de la robe d’une femme devient le sujet  du débat » #legrandsoirweekend @LCI https://t.co/mtkCx9ytQ4
54,6754,967876436060246016,« Les réseaux sociaux sont de simples plateformes ou des éditeurs de contenus? Il faut engager leur responsabilité au niveau européen comme des éditeurs de contenus » #legrandsoirweekend @LCI
55,6755,967868936367824898,"Rendez-vous sur @LCI à 22h30 : salon de l'agriculture, réforme de la SNCF, droits des femmes... #legrandsoirweekend https://t.co/aH6XYi1xAb"
56,6756,967879210558803974,« Ce qui est surprenant c’est que l’appel à la grève intervient avant la présentation de la réforme de la sncf. La méthode est étonnante » #legrandsoirweekend @LCI
57,6757,967877675766484992,
58,6758,910247310831050753,"Aujourd'hui, premier jour de travail en tant que sage-femme. Une femme enceinte arrive en disant qu'elle a des... https://t.co/oIBWCceZPW"
59,6759,908591516641263616,
60,6760,908513251335573505,"Travail a domicile: Milla (Les Anges 9) enceinte, Barbara (SS11) clashe Tanya, Nabilla en larmes… Le meltyZap #4 https://t.co/z8v5raM3OU"
61,6761,909792633760964608,
62,6762,908339580511965184,
63,6763,910554682791284736,
64,6764,959056069849993216,
65,6765,958748265339596800,
66,6766,957661981670019073,"On nous a seriné matin midi et soir ds les médias la cause des femmes, on a appelé à la délation sur les réseaux sociaux avec #balancetonporc mais quand un ministre de @EmmanuelMacron est mis en cause c’est silence #désinformation #darmaningate #Darmanin  https://t.co/3WqfF4AQWL"
67,6767,959347485608169472,"#balanceTonPorc 8h: @CCastaner se réveille et se demande comment sera habillée Rihanna pour sa rencontre avec Macron aujourd'hui. Parce que la dernière fois....
#GrandeCauseDuQuinquennat https://t.co/6iW5zsCEyK"
68,6768,959081883870138373,"A trop #balancer je crains que notre société ne devienne qu'un vaste foutoir où chacun est suspect aux yeux du voisin. Libérer la parole, ok, mais en faire un outil médiatique et sur les réseaux produit bien des excès #balancetonporc #balancetonhosto etc ..."
69,6769,915803990637588480,"#Brexit: Theresa May, affaiblie, dans un discours chaotique, appelle ses troupes à faire bloc derrière elle https://t.co/0c6Lk7SgAX #AFP https://t.co/fRw8zFEvAw"
