,index,tweet_id,tweet_text
0,700,955115597075046400,
1,701,955115032114679808,Egalité homme-femme : la négociation plutôt qu'une loi https://t.co/h1M4FfvABp https://t.co/fTNbaTK68q
2,702,948612904265318401,"Mouvement #moiaussi « Si tout le monde prend acte c'est un mouvement de société où en ressortira tous grandis »
avance @CathFournierQc"
3,703,948600164582903808,
4,704,948547474523869190,"#TimesUp #metoo #moiaussi

Qu'allons-nous faire pour la communauté francophone de l'Ontario? https://t.co/zT9cLLuDeV"
5,705,948356169655087105,
6,706,872336074164588544,"A lire ""Le Fight club #Feministe Manuel de survie en milieu #sexiste.- Jessica Bennett- Édition Autrement 
#femmes #manterrupting"
7,707,872447042110488576,
8,708,938833214638092288,Une ministre qui préfère faire une campagne électorale plutôt que son job surtout en plein #balancetonporc bravo @MarleneSchiappa https://t.co/q7HKYoRMTb
9,709,455355061028552704,Ahah elle me fait trop rire cette fille #ironie
10,710,457478714025312256,"Mon père qui vient de me dire ""t'as de jolies jambes ma fille, de là tes bleus on dirait presque des tatouages"" #ironie"
11,711,459383214034128896,
12,712,455822374001475584,
13,713,461061161782624256,Cette fille est trop glamour avec ses tweets omg... #ironie
14,714,455784520164577280,
15,715,942017221592829952,"#affaireapollania #magistrats #jugeMuller est-il possible que #gouv.fr #Banques  fassent presssion sur #magistrats pour violer les lois de la France? #SCRIVENER 
#Apolloniagate in France #balancetonporc ie #justicefrancaise #gouv.fr"
16,716,939523216820834304,#Harcèlement #Sexuel au travail : le changement de comportement passe par les entreprises #BalanceTonPorc https://t.co/qIb54miOhj
17,717,939524562387177474,"#metoo, #balancetonporc: ""les ""briseurs de silence"" désignés ""Personnalité de l'année"" par Time https://t.co/ETOYtDc9O3 via @TelQuelOfficiel"
18,718,939516888777940995,Le Coin du Bébé - Le journal est sorti de presse! https://t.co/PBoBRu0llQ Les unes d'aujourd'hui via @Untibebe #karma #balancetonporc
19,719,939517208912330753,
20,720,939541379759427584,
21,721,927273079105032192,
22,722,929366880313262081,
23,723,927805958985867265,"""Pour certains pays, le réchauffement climatique est une question de vie ou de mort"", estime Ségolène Royal https://t.co/FPCedDD4Wb"
24,724,927974321833816065,"1) Sur le #Nucléaire, Nicolas Hulot a complètement raison de sortir du cadre fixé par Ségolène Royal (50% d’électricité nucléaire en 2025)."
25,725,927312046475096065,Ségolène Royal critique l'incarcération des ministres catalans https://t.co/009ocjEff7
26,726,927195097661345792,"Sachez-le, Ségolène Royal s'est fait un avis sur la Catalogne en entendant ""une dame dans le train""
https://t.co/Ne18miBIuF https://t.co/ewI3lB8sqD"
27,727,942810091077734405,
28,728,943095710353944578,"Une communication désastreuse...https://t.co/CxA1flWoKP

#buttet #politique #communication #1dexmag #valais #parlement #suisse #harcelement #MeToo #MoiAussi

Par Stéphane Riand (article réservé aux abonnés)"
29,729,942817070047268864,
30,730,942816779063255047,"#CatPerson, cette nouvelle littéraire virale https://t.co/JLLxL5rlU0 #moiaussi"
31,731,943069344208248832,"Les relations hommes / femmes sont devenues plus difficiles depuis les affaires #Weinstein, #BalanceTonPorc et #MoiAussi 

Texte intéressant : 

https://t.co/iiqbJwN9FF"
32,732,986923133813829634,
33,733,986750784892219392,
34,734,986868212460670976,
35,735,986894099084185600,"#Macron #Berlin @FredRoder ""Emmanuel Macron et Angela Merkel doivent garder en tête que l’avenir de l’Europe passera aussi par l’Afrique"" et cela doit se refléter dans le prochain budget européen #MFF2018 https://t.co/1kjapGMEB8"
36,736,986859692537229312,"Emmanuel Macron va tenter aujourd'hui à Berlin de relancer ses projets de refondation de l'Europe post-Brexit, de plus en plus contestés par l'Allemagne d'Angela Merkel en particulier sur la zone euro https://t.co/AtiF6KwW7I par @Y_LeForestier #AFP"
37,737,986843079830220800,
38,738,986604930264858624,"Europe: Emmanuel Macron va tenter de convaincre Angela Merkel de passer la vitesse supérieure
https://t.co/9Bo4grIzk8
#Macron #Berlin #Europe #angelamerkel https://t.co/DoYp4oMDP9"
39,739,986925760450564096,
40,740,986844341158195201,
41,741,988808557775728640,"""Avec Valérie Pécresse, l'Île-de-France tourne le dos à l'avenir"" https://t.co/YC3nmWNfuM"
42,742,989222390386262022,"Paris : la station de métro ""Europe"", sur la ligne 3, va porter le nom de Simone Veil, à la demande de Valérie Pécresse https://t.co/Bnml7jaytv"
43,743,990617822517776384,Ca fait quoi d'être suivi par Valérie Pecresse ? :) — Ça fait bizarre en vrai haha https://t.co/Y2ftspEo3f
44,744,988436956865413120,
45,745,989547534535331840,
46,746,989237799709806592,"La droite soumise, la droite rampante, la droite sans âme, la droite de gauche, la droite qui te crache à la gueule.

La station de métro ""Europe"", sur la ligne 3, va porter le nom de Simone Veil, à la demande de Valérie Pécresse. 

 https://t.co/CR51uQfsrT"
47,747,989804043517259776,
48,748,990991371027828736,
49,749,991021298259197954,
50,750,990914627960803328,
51,751,991012943545405444,
52,752,991005466355478528,
53,753,989626867606056962,
54,754,989748466359222273,
55,755,989285107096805376,
56,756,989212470161084416,
57,757,989545998912491520,
58,758,955135033643360257,
59,759,955159784986152961,
60,760,955132260126216197,
61,761,939487831566831616,
62,762,939500674089447426,
63,763,939505010710335488,
64,764,892682099056103424,Nouvelle-Zélande: la cheffe de l'opposition au coeur d'une querelle #sexiste  https://t.co/fo1fA5c2a5 #International via @LePoint
65,765,892721399994998784,
66,766,955495506926620672,
67,767,955539414465335296,
68,768,955530746193641472,
69,769,955507989569564676,"RT:  Comment mettre hors jeu le #sexisme dans le #sport https://t.co/weOakOYTFt
 @LaCroix"
70,770,945205181712617473,
71,771,945059649035866113,
72,772,945080163947237377,
73,773,945079259126796288,
74,774,955993269703454721,
75,775,955922215261954049,
76,776,956083751997591552,
77,777,955926448833007617,
78,778,956062389010685953,"#24 janvier : Entre #galanterie et #sexisme, comment donc se comporter entre hommes et femmes? On en débat à 9h sur @radionotredame avec @EugenieBastie, Claude Habib et Guilhem de @gevigney #droits #femmes #EgaliteFH https://t.co/8OwGpCYgSc"
79,779,939134517352325120,
80,780,939131385150951424,"On parle harcèlement aujourd'hui dans l'émission. 

On est à votre écoute sur #JTMetc 

#harcelement #balancetonporc #MeToo"
