,index,tweet_id,tweet_text
0,6400,937702878864658432,
1,6401,937709291678633985,
2,6402,937710772054102016,
3,6403,937707770542825474,
4,6404,969110431569727489,"« Il se passe quelque chose en République islamique d’Iran:les gens n’ont plus peur du régime. En rejetant le voile, les Iraniennes s’attaquent à la légitimité de ceux qui avaient  kidnappé la révolution de 1979 au nom de la religion » par @ChristopheAyad  https://t.co/82ScBM0NBc"
5,6405,968938336151797761,"""Il faut cesser d'opposer les agriculteurs et l'Europe. La PAC a permis à l'agriculture française de continuer à se développer, et nos agriculteurs ne sont pas opposés à l'Europe."" @franceinfo #lesinformes"
6,6406,968933867913646085,"""Quand on réforme, on touche potentiellement à des intérêts catégoriels. Mais le niveau d'endettement de la SNCF fragilise cette entreprise. On ne peut pas continuer sans réformer, notamment le statut des nouveaux entrants."" #Spinetta @franceinfo #lesinformes https://t.co/KobFZtyet6"
7,6407,968937196769234945,
8,6408,968915270487150597,"#Yvelines neige et verglas #AlerteOrange du mercredi 23 février 23h00 au jeudi 1er mars 14h00 des chutes de neige et des pluies verglaçantes sont attendues.
Soyez prudents et suivez les conseils de comportement : https://t.co/zEqlkyUas2 https://t.co/SVdJLXOdLP"
9,6409,968931660376035328,
10,6410,968935120433504262,
11,6411,968929497633484800,
12,6412,968981325784010752,"Ici c'est Paris !
3-0 ! 
Avec @GabrielAttal au Parc des Princes ⚽
#PSGOM #CoupedeFrance https://t.co/S9N9iyTHod"
13,6413,968936632996057089,
14,6414,948896807261745152,"📆 Save the date ! Le 25 janvier, le collectif #EnsembleContreLeSexisme organise la première Journée contre le sexisme. Plus d'infos : https://t.co/PasaeLUXZj
Inscriptions : https://t.co/1V83xeORJm https://t.co/Y1I4EqmR8L"
15,6415,948860667565658113,"Première #JournéeNationaleContreLeSexisme le 25 janvier, organisée par le collectif #Ensemblecontrelesexisme ! Inscrivez-vous ici : https://t.co/TPTdNya4vl
#Egalite #EgalitéFH
https://t.co/GvR8ihkeZ4"
16,6416,948919333719244800,25 janvier : 1re journée nationale contre le sexisme organisée par le collectif #EnsembleContreLeSexisme Retrouvez le programme de la journée et le formulaire d'inscription ici 👉 https://t.co/QRnyEXFtEu #TFTC #EgaliteFH #TIMESUP https://t.co/6t98iNI8IM
17,6417,949761053818281989,Egalement ravie de participer à la table ronde #EnsembleContreLeSexisme. Merci à @CatLadousse de m’y avoir conviée. https://t.co/XvOwnNCCyt
18,6418,949199400655638529,Le 25 janvier se tiendra la première Journée contre le sexisme https://t.co/neBB8aInKf via @latribune. Les membres du @InterElles qui fait parti du collectif #EnsembleContreLeSexisme seront présent.e.s pour agir dans les entreprises contre le sexisme
19,6419,949201498268893185,https://t.co/VPNo0YR1pA. Ravie de participer au collectif #EnsembleContreLeSexisme au nom de @InterElles et travailler avec @BrigitteGresy @LBeldowski @emmalarroque ... Avec le soutien de @MarleneSchiappa @laurossignol
20,6420,948853501609893888,Merci @LaTribune un bel article sur la 1re #JournéeNationaleContreLeSexisme organisé par le collectif #Ensemblecontrelesexisme le 25 janvier #TFTC #Egalite #TIMESUP https://t.co/fjApGnS7lj https://t.co/LkOUtLt2T0
