,index,tweet_id,tweet_text
0,4200,940566472727957505,
1,4201,940566428800995329,
2,4202,955115922422947840,#Montreal au quotidien est sorti de presse! https://t.co/dxfRXqmOBO #polqc #moiaussi
3,4203,955145677960630274,
4,4204,955114634171871233,
5,4205,955115210729295872,Il n’y a pas eu de représentation de la mairie @projetmontreal @Val_Plante à la #Marchedesfemmes d’hier. Pourquoi? #capassepu #moiaussi
6,4206,970683415711404032,
7,4207,970685199754330113,
8,4208,970679878348689410,
9,4209,970679665865129985,
10,4210,970680056313012224,
11,4211,955552675365613568,
12,4212,955553048167899144,
13,4213,955548160998375425,
14,4214,955546430860603392,
15,4215,955559014057807872,
16,4216,271311112044179456,
17,4217,935834554090381313,
18,4218,935846107292274688,
19,4219,935883401575501828,@f_inge signe la charte du collectif #EnsembleContreLeSexisme pour poursuivre la mobilisation #SexismePasNotreGenre https://t.co/SelPkaEhQW
20,4220,791276045026594816,
21,4221,935844584579633153,"Le collectif #ensemblecontrelesexisme réuni ce matin pour formaliser l’engagement des 22 associations, réseaux, organisations et poursuivre la mobilisation lancée par @laurossignol en 2016 #TFTC très engagé @catherineFR75 #emmamyoux https://t.co/DvusdbK4mG"
22,4222,935874967476080640,@f_inge est engagée dans le collectif #ensemblecontrelesexisme et contribue à l’organisation de la journée nationale du 25 janvier https://t.co/be6xAPUe4W
23,4223,838868684802297856,
24,4224,935831137359941632,
25,4225,621282792274567168,
26,4226,620709108279308288,
27,4227,622810672158654464,
28,4228,623110406626803712,
29,4229,936991764300337152,
30,4230,936992472839925765,#balancetonporc Passons d’une  guerre de genres à une vraie lutte contre les pers. qui ont un trouble narcissique #perversnarcissique #DMS
31,4231,937001117300518912,#TousavecSusie pour un #AppelduParquetdelaVienne du verdict d'acquittement et un nouveau procès #soutienpourSusie #AppelParquetdelaVienne #balancetonporc https://t.co/zDJJulajBd
32,4232,937004129150529536,"#balancetonuber @EricNaulleau #balancetonporc sacré #Hypocrite de l'année #VTC #BalanceTonPassagerUber
https://t.co/GJdOhtqk1u
Comment? Ah oui ce n'est pas pareil 😂😂😂"
33,4233,955545607254392832,
34,4234,955544112446431232,
35,4235,955545107196821504,".@memoiretrauma : ""Beaucoup de gens ont pris la mesure du caractère systémique des violences sexuelles, à quel point elles touchent énormément de femmes"" #MeToo #BalanceTonPorc #DdS https://t.co/DJx4TiDklr"
36,4236,943256644997312513,
37,4237,943259302990680064,
38,4238,943241351306645505,
39,4239,772133572828356608,
40,4240,758922663876136961,"""Une femme doit travailler deux fois plus dur pour être vue aussi bien qu'un homme"" https://t.co/zrbr0n2cYB"
41,4241,954221938041290753,
42,4242,954231030109614081,
43,4243,954232177461547008,
44,4244,954237521822666752,
45,4245,954219916231675905,
46,4246,954220151578202117,
47,4247,970736757955354625,
48,4248,971826698978299904,
49,4249,971756519992721409,
50,4250,970739712125173760,
51,4251,971829133629120517,
52,4252,967472343927918592,
53,4253,967043976749572096,"Salut les terriens du 24 février 2018 : Jean-Luc Reichmann, Aurore Bergé, Michel Serres, Kheiron... https://t.co/4Bts2DA5Cv"
54,4254,967085335602696192,
55,4255,967041575971905536,"Le père de @auroreberge est la voix de Stallone, Nick Nolte, Kevin Flynn, de @SkyrockOfficiel jadis.
https://t.co/ezycX8id11
@LaREM_AN #DirectAn https://t.co/uqHhxyGM4E"
56,4256,967034248170438657,"Invités : ""Salut les terriens !"" reçoit Jean-Luc Reichmann et Aurore Bergé https://t.co/ck6BafloQ1 https://t.co/2Riv4PuqgN"
57,4257,967058866650468352,
58,4258,967083593158856704,
59,4259,966809842986840064,"Demain, RDV à 19:05 pour Salut @lesterriens sur @C8TV avec @Jeanfi_Janssens, @MrKheiron, @JL_Reichmann, @auroreberge, @ChrisBichet &amp; #MichelSerres !
➡️ #SLT pour réagir ⬅️

Le sommaire sur https://t.co/cXM3safZ19
📸 Les coulisses sur Instagram : https://t.co/YdR13XcPo8 https://t.co/qA7xxlSTam"
60,4260,966954137240797185,
61,4261,966949009867857920,
62,4262,966795848872071168,
63,4263,966790468771065856,
64,4264,966939116742107136,
65,4265,966863684529213441,"@socrate53 @franceinfo @auroreberge Ça c était inutile de le préciser il suffisait de lire tes tweets pour le savoir ya que ceux qui ont voté comme toi qui ne l avaient pas compris mais bon sans doute qu ils pouvaient pas encore heureux que vous êtiez que 8 millions 
Ça a du déjà couper de moitié mdr les blaireaux"
66,4266,966818762107359232,
67,4267,966808942352457728,
68,4268,955834294139633666,AG Féministe/Afroféministe/Transféministe https://t.co/tmdlFUFm2g https://t.co/6J7kfX98mc
69,4269,955889181787656192,
70,4270,955871311984758784,
71,4271,955832760022814722,"PRISME-G@EGC2018
Recherche en informatique et épistémologie féministe : bienvenue à la réflexion grâce à Chantal Morley @associationEGC https://t.co/BdoLaKabXo"
72,4272,955825148501856256,
73,4273,955827077802012672,Un peu d'humour en cette noirceur. Les contes de fées par Caroline de Haas et les néo féministe ou comment transformer les contes de fées pour vos enfants en film d'horreur... #Feminisme #Labelleauboisdormant #PrincePhilippe #CarolinedeHaas https://t.co/sp15u5SHCk
74,4274,955855967744294913,"Celle qui a inspiré le célèbre dessin, Naomi Parker Fraley, s'est éteinte le 21 janvier 2018 à l'âge de 96 ans https://t.co/5TSxZfE1vK"
75,4275,955865357662736385,"Le collectif Afro-feministe MWASI organise une projection de Black Panther ""en non-mixité pour les personnes noires"".
Dites-moi, ça ne frolerait pas l'illégalité ça a tout hasard ?
@OLRA_asso https://t.co/09sGfZJSM3"
76,4276,955838973586345984,"Une présentation pro open access et féministe dans son écriture par @BrKloeckner, ça va réconcilier bien des personnes avec les mathématiques !
#jso2018"
77,4277,955834033400840199,
78,4278,954030839280566272,
79,4279,954019060806713351,
80,4280,954081437023694848,
81,4281,954123178917416960,
82,4282,954139862126473221,
83,4283,954035998018670592,
84,4284,968067817164636160,
85,4285,592024042611281920,"""Si on est un espace commun alors on protège ensemble nos frontières."" @nk_m #SLT #Lampedusa"
86,4286,594560745284710400,
87,4287,967454900186644481,RDV dans moins d’une demie heure sur @C8TV pour #SLT avec @JL_Reichmann @ChrisBichet #MichelSerres @auroreberge @MrKheiron et @Jeanfi_Janssens ! https://t.co/twoAJbQXS1
88,4288,876913475376750592,
89,4289,967519521501253639,Aurore Bergé cible d'injures sexistes lors de son passage dans #SLT https://t.co/b48KcE0TRK
90,4290,967754078859259905,
91,4291,970014046488612869,
92,4292,969633442546659328,"C'EST LE GRAND RETOUR DE @Nadiya_Officiel ! 😍
Elle sera sur le plateau de Salut @lesterriens demain à 19:05 sur @C8TV !
Et en #LIVE 🔊

▶️ Réagissez à l'émission avec le Hashtag #SLT
📸 Les coulisses sur Instagram : https://t.co/YdR13XcPo8 https://t.co/4JkK6pe2hp"
93,4293,970014152025665536,
94,4294,970019383354511363,"“Pendant trois mois j’ai utilisé le fauteuil chez moi, j’ai aussi fait de l’handisport tennis” - @Alexandra_Lamy explique comment elle s’est adaptée à son rôle de femme handicapée dans le film Tout le monde debout. #SLT https://t.co/1SDbd96NvA"
95,4295,970005480318947329,
96,4296,970014539025731585,
97,4297,970429722244145158,
98,4298,970001058847182848,"“J’ai remarqué qu’on se permet toujours plus facilement de poser la question aux femmes plutôt qu’aux hommes, allez lui poser à lui” - @Nadiya_Officiel parle des rumeurs sur sa liaison avec #Zidane dans #SLT https://t.co/sFfr3pftsm"
99,4299,970011557282410497,
