,index,tweet_id,tweet_text
0,7300,990887213956325377,
1,7301,990861597366079490,
2,7302,988399987691261958,Royal baby: Theresa May adresse ses félicitations au Duc et à la Duchesse de Cambridge https://t.co/ubUjTE3RLx
3,7303,990596976264826880,🔴 « Chancelier #Merkel hier avec le Président @EmmanuelMacron et aujourd'hui au téléphone avec le premier ministre @theresa_may. 👉Sujets: accords nucléaires avec #Iran et commerce transatlantique » @RegSprecher #UE #EUCO https://t.co/LxDMfMbeBF
4,7304,956446511331729408,Le cercle @InterElles est dans la place !!! #EnsembleContreLeSexisme  #25janvier @MarleneSchiappa @laurossignol https://t.co/Xc02s19Jcp
5,7305,956532533029670913,
6,7306,956477672376414210,Un discours engagé et percutant de @MarleneSchiappa en ouverture de la journée nationale contre le sexisme #ensemblecontrelesexisme confirmant son soutien à notre initiative portée par 22 organisations représentants des milliers de femmes et d hommes @TelecomPTech https://t.co/yZcuqInTg1
7,7307,956448814461833217,Merci @MarleneSchiappa d’ouvrir cette journée de débat contre le #sexisme placée sous le signe de #EgaliteFH #EnsembleContreleSexisme #25janvier #TFTC #NoMoreCliches https://t.co/ZVFtOqoWAx
8,7308,956567500044603392,"Gwenaëlle Le Gras, maîtresse de conférences en études cinématographiques évoque le manque de diversité et de représentativité à l’écran : « plus de 50% des femmes ont plus de 50 ans en France. Où sont-elles au cinéma ? » #EnsembleContreLeSexisme"
9,7309,956497133779214336,
10,7310,956407905221300225,"La lutte contre le #sexisme, un combat pour rassembler @BrigitteGresy #EnsembleContreLeSexisme https://t.co/Yx4IJWVJN0 https://t.co/lEHO2dnR53"
11,7311,956469286297657344,"Marlène Schiappa ""les jeunes générations sont très au fait du sexisme et très mobilisées, même si les formes de mobilisation changent"" #ensemblecontrelesexisme @ONUFemmesFR @HeForShe https://t.co/ZpV927PO3J"
12,7312,956462615433306112,"#EnsembleContreLeSexisme (Re)découvrez le palmarès 2017 du concours vidéo national ""Ton court pour l'égalité"", organisé par le @CentreHubertine, l'@ONUFemmesFR et le pôle égalité femmes-hommes de l'université @ParisDiderot 👉 https://t.co/SAuASd8N4K #EgaliteFH https://t.co/MlamHS3gjl"
13,7313,954345469056045061,J-5 pour la première #journéenationale de #luttecontrelesexisme et ne ratez pas le supplément de @LaTribune avec la prise de parole #EnsemblecontreleSexisme le 25 janvier et le témoignage des entreprises@nexter @SNCF @mabanque_bnpp https://t.co/Q8PjZ3HnYF
14,7314,956469461183356928,"#EnsembleContreLeSexisme
La fermeture de maternité pénalise fortement les femmes précaires, qui ne disposent pas de moyen de transport personnel. #Inégalité territoriale. Sabine Salmon de @Femmessolidaire #territoires https://t.co/s5l1BKn1RC"
15,7315,956452528127905792,"➡️ Avez-vous déjà été victime ou témoin de sexisme ? 

➡️N'hésitez pas à Rt 🔃 et à aimer ❤️

#Sondage #Sondages #FollowBack #EnsembleContreLeSexisme #Sexisme"
