,index,tweet_id,tweet_text
0,7400,968200077188780032,68 départements ont activé le plan #GrandFroid sur l’ensemble du territoire. Les services de l’Etat renforcent leur mobilisation pour la mise à l’abri des plus démunis. https://t.co/sln9qwUJ3G
1,7401,968383800727277569,Début de la deuxième journée au #SIA2018 avec un petit-déjeuner autour de l’inter-profession bétail et #viande en présence de parlementaires de la majorité https://t.co/OMPGeMkUFx
2,7402,968196776166555649,"""Je ne pensais pas qu'en 2018, la tenue vestimentaire était encore un sujet, ni qu'une femme puisse être jugée sur sa tenue et pas sur ses propos"" @cavousf5 #CàVous https://t.co/zZWQnyY8wf"
3,7403,992015023148032000,CC @David_Cameron @BorisJohnson @theresa_may etc https://t.co/9rMsu4VFFj
4,7404,991265299373723648,
5,7405,991814593772220416,
6,7406,991927911178481664,
7,7407,991911786164170754,
8,7408,990838409370402816,"La ministre britannique de l'Intérieur Amber Rudd a démissionné dimanche après plusieurs scandales entourant le traitement des immigrés par ses services, laissant la Première ministre conservatrice Theresa May en position de fragilité https://t.co/L5TFN8qvHf par @Bidewen #AFP https://t.co/TE0ZK1nR1z"
9,7409,990508489247207424,"À l'occasion du 21ᵉ anniversaire de la Convention sur l'interdiction des armes chimiques, et après les événements de Douma et Salisbury, @Theresa_May et moi appellons la communauté internationale à renforcer avec nous l'interdiction de ces armes de destruction massive."
10,7410,991910123252613121,"@AfricaTopTweet #rdc @Pontifex_fr  @realDonaldTrump @nikkihaley @EmmanuelMacron @CharlesMichel @dreynders @AngelaMerkeICDU @IntlCrimCourt @zoekabila @theresa_may @SRSG_MONUSCO Même les enquêteurs de l'ONU sont tués, personne ne régit .Kabila est le tout puissant?"
11,7411,991071299446493184,"Scandale du «Windrush»: Amber Rudd démissionne, Theresa May en première ligne https://t.co/tzd31ITOKw"
12,7412,990712318479781890,"#Windrushgate : la ministre de l'intérieur de Thérésa May, Amber Rudd, présente sa démission, qui l'accepte. La définition par excellence du fusible https://t.co/CqHJAzn1wo https://t.co/YDYLUluHDy"
13,7413,991331324077268998,"Le mari de Theresa May travaille pour un gros actionnaire de BAE Systems et Lockheed Martin, fabricants des missiles lancés sur la Syrie : https://t.co/ciDNkLb51W #TheresaMay #Syrien #frappesensyrie #CORRUPTION @PFCfr @RevolVibratoire https://t.co/VVRGfBUyjK"
14,7414,991749649131298816,
15,7415,990527317641498624,#Rwanda : l'autre génocide. Il appartient à la justice internationale de poursuivre @PaulKagame  et ses lieutenants ! @USAenFrancais @realDonaldTrump @theresa_may @EmmanuelMacron @LUnionEuropenne @JudiRever @sirasylla76 @HogardJacques @ROBARDEY @RFI @AFP https://t.co/JIq7vw9pGc https://t.co/8yNFIcGXM8
16,7416,991955772555735040,"Les Anglais ont commencé à voter jeudi pour renouveler leurs instances locales, un scrutin à valeur de test pour le gouvernement conservateur de Theresa May, divisé et affaibli à moins d'un an du Brexit https://t.co/BVVKwZzMRt #AFP"
17,7417,990848434100981760,"Des milliers de travailleurs des #Antilles - venus en Grande-Bretagne entre 1948 et 1970 - ont été qualifiés, à tort, d'""immigrants illégaux"". Tollé dans le pays : la ministre de l'Intérieur, Amber Rudd, démissionne et fragilise Theresa May #Immigration &gt; https://t.co/vCATAErEQN https://t.co/ObZPSAK7LV"
18,7418,990991882254737409,Les Britanniques ont démontré en signant une petition qui a recueilli plus de 100.000 signatures qu'ils soutenaient une société ouverte et multiculturelle contre la politique de déportation institutionnellement raciste de Theresa May. C'est une bonne nouvelle. #WindrushGeneration
19,7419,991912566380269569,
20,7420,991696816084344832,
21,7421,954878486891679744,
22,7422,954867487778238464,
23,7423,955169487539630080,
24,7424,955176907183677441,
25,7425,955171282844377089,Enfin ! 28 grandes marques s’engagent contre le sexisme dans la publicité https://t.co/bTYpPDgtc2
26,7426,955168941307039744,
27,7427,971819535807467520,
28,7428,971836438286389249,
29,7429,972456853794902016,
30,7430,971776684151197696,
31,7431,972063085484822528,
32,7432,959339320292278273,"Le sexisme va se terminer en guerre guerre entre les hommes femmes merci à toutes ces féministes ,combattre les viols les agressions sexuelles ou autres les violences conjugales ok mais voir du sexisme partout c'est de la paranoïa  👿👿👿👿👿"
33,7433,959166580109336584,
34,7434,959320306790862848,
